sequencenum,timestamp,context,event,detail,timestampint,contextinint,contextint,contextoutint,eventint,eventoffset,eventsize,eventdata
764,9.004 608 154,"Task 0xE0000000","k_sem_take","Returns ESUCCESS after 0.000 us",295063,0x00000008E0000000,0x00000008E0000000,0x00000008E0000000,28,4616,5,1C 02 2A 00 00 
765,9.004 608 154,"Task 0xE0000000","k_mutex_lock","mutex=0x200058E0,",295063,0x00000008E0000000,0x00000008E0000000,0x00000008E0000000,39,4621,13,27 0A E0 B1 81 80 02 FF FF FF FF 0F 00 
766,9.004 608 154,"Task 0xE0000000","k_mutex_lock","Returns ESUCCESS after 0.000 us",295063,0x00000008E0000000,0x00000008E0000000,0x00000008E0000000,28,4634,5,1C 02 27 00 00 
767,9.004 638 672,"Task 0xE0000000","k_mutex_unlock","",295064,0x00000008E0000000,0x00000008E0000000,0x00000008E0000000,38,4639,8,26 05 E0 B1 81 80 02 01 
768,9.004 638 672,"Task 0xE0000000","k_mutex_unlock","Returns ESUCCESS after 0.000 us",295064,0x00000008E0000000,0x00000008E0000000,0x00000008E0000000,28,4647,5,1C 02 26 00 00 
769,9.004 638 672,"Task 0xE0000000","k_sem_take","sem=0x200058C8, Timeout=FOREVER",295064,0x00000008E0000000,0x00000008E0000000,0x00000008E0000000,42,4652,13,2A 0A C8 B1 81 80 02 FF FF FF FF 0F 00 
770,9.004 638 672,"Task 0xE0000000","Task Block","Tire, Reason=24",295064,0x00000008E0000000,0x00000008E0000000,0x00000008E0000000,7,4665,5,07 B0 2D 18 00 
771,9.004 638 672,"Task 0xE0000000","Task Stop","",295064,0x00000008E0000000,0x00000008E0000000,0x0000000400000000,5,4670,2,05 00 
772,9.004 638 672,"Task 0xE0000000","Task Run","Runs for 91.553 us",295064,0x0000000400000000,0x00000008E0000000,0x00000008E0000000,4,4672,7,04 80 80 80 80 0E 00 
773,9.004 669 189,"Task 0xE0000000","k_event_post","event=0x20006678, events=1, events_mask=4294967295",295065,0x00000008E0000000,0x00000008E0000000,0x00000008E0000000,165,4679,15,A5 01 0B F8 CC 81 80 02 01 FF FF FF FF 0F 01 
774,9.004 669 189,"Task 0xE0000000","k_event_post","Returns after 0.000 us",295065,0x00000008E0000000,0x00000008E0000000,0x00000008E0000000,28,4694,5,1C 02 A5 01 00 
775,9.004 669 189,"Task 0xE0000000","k_sem_take","sem=0x20005904, Timeout=FOREVER",295065,0x00000008E0000000,0x00000008E0000000,0x00000008E0000000,42,4699,13,2A 0A 84 B2 81 80 02 FF FF FF FF 0F 00 
776,9.004 669 189,"Task 0xE0000000","k_sem_take","Returns ESUCCESS after 0.000 us",295065,0x00000008E0000000,0x00000008E0000000,0x00000008E0000000,28,4712,5,1C 02 2A 00 00 
777,9.004 699 707,"Task 0xE0000000","k_mutex_lock","mutex=0x200058E0,",295066,0x00000008E0000000,0x00000008E0000000,0x00000008E0000000,39,4717,13,27 0A E0 B1 81 80 02 FF FF FF FF 0F 01 
778,9.004 699 707,"Task 0xE0000000","k_mutex_lock","Returns ESUCCESS after 0.000 us",295066,0x00000008E0000000,0x00000008E0000000,0x00000008E0000000,28,4730,5,1C 02 27 00 00 
779,9.004 699 707,"Task 0xE0000000","k_mutex_unlock","",295066,0x00000008E0000000,0x00000008E0000000,0x00000008E0000000,38,4735,8,26 05 E0 B1 81 80 02 00 
780,9.004 699 707,"Task 0xE0000000","k_mutex_unlock","Returns ESUCCESS after 0.000 us",295066,0x00000008E0000000,0x00000008E0000000,0x00000008E0000000,28,4743,5,1C 02 26 00 00 
781,9.004 699 707,"Task 0xE0000000","k_sem_take","sem=0x200058C8, Timeout=FOREVER",295066,0x00000008E0000000,0x00000008E0000000,0x00000008E0000000,42,4748,13,2A 0A C8 B1 81 80 02 FF FF FF FF 0F 00 
782,9.004 699 707,"Task 0xE0000000","Task Block","Rain, Reason=24",295066,0x00000008E0000000,0x00000008E0000000,0x00000008E0000000,7,4761,5,07 F0 2E 18 00 
783,9.004 730 225,"Task 0xE0000000","Task Stop","",295067,0x00000008E0000000,0x00000008E0000000,0x0000000400000000,5,4766,2,05 01 
784,9.004 730 225,"Task 0xE0000000","Task Run","Runs for 30.518 us",295067,0x0000000400000000,0x00000008E0000000,0x00000008E0000000,4,4768,7,04 80 80 80 80 0E 00 
785,9.004 730 225,"Task 0xE0000000","k_event_post","event=0x200066E8, events=1, events_mask=4294967295",295067,0x00000008E0000000,0x00000008E0000000,0x00000008E0000000,165,4775,15,A5 01 0B E8 CD 81 80 02 01 FF FF FF FF 0F 00 
786,9.004 730 225,"Task 0xE0000000","k_event_post","Returns after 0.000 us",295067,0x00000008E0000000,0x00000008E0000000,0x00000008E0000000,28,4790,5,1C 02 A5 01 00 
787,9.004 730 225,"Task 0xE0000000","k_sem_take","sem=0x20005904, Timeout=FOREVER",295067,0x00000008E0000000,0x00000008E0000000,0x00000008E0000000,42,4795,13,2A 0A 84 B2 81 80 02 FF FF FF FF 0F 00 
788,9.004 760 742,"Task 0xE0000000","k_sem_take","Returns ESUCCESS after 30.518 us",295068,0x00000008E0000000,0x00000008E0000000,0x00000008E0000000,28,4808,5,1C 02 2A 00 01 
789,9.004 760 742,"*** OVERFLOW ***","*** Overflow ***","0 Events lost.",295068,0x0000002000000000,0x0000002000000000,0x0000002000000000,1,4813,3,01 00 00 
790,9.004 760 742,"*** OVERFLOW ***","*** Overflow ***","0 Events lost.",295068,0x0000002000000000,0x0000002000000000,0x0000002000000000,1,4816,3,01 00 00 
791,9.004 791 260,"*** OVERFLOW ***","*** Overflow ***","40 Events lost.",295069,0x0000002000000000,0x0000002000000000,0x0000002000000000,1,4819,4,01 28 C0 06 
792,9.030 151 367,"*** OVERFLOW ***","k_busy_wait","Returns",295900,0x0000002000000000,0x0000002000000000,0x0000002000000000,28,4823,4,1C 01 22 00 
793,9.030 181 885,"*** OVERFLOW ***","Stop Marker 0x00000001","Ran for 0.000 us, pass #1",295901,0x0000002000000000,0x0000002000000000,0x0000002000000000,16,4827,3,10 01 01 
794,9.030 181 885,"*** OVERFLOW ***","k_sleep","msec=4294957913 ms",295901,0x0000002000000000,0x0000002000000000,0x0000002000000000,95,4830,8,5F 05 D9 B6 FF FF 0F 00 
795,9.030 181 885,"*** OVERFLOW ***","Task Stop","",295901,0x0000002000000000,0x0000002000000000,0x0000000400000000,5,4838,2,05 00 
796,9.030 181 885,"SearchPeriph","Task Run","Runs for 30.518 us",295901,0x0000000400000000,0x00000008000018F0,0x00000008000018F0,4,4840,4,04 F0 31 00 
797,9.030 181 885,"SearchPeriph","k_sem_give","Returns",295901,0x00000008000018F0,0x00000008000018F0,0x00000008000018F0,28,4844,4,1C 01 29 00 
798,9.030 212 402,"SearchPeriph","k_sem_give","sem=0x200058C8",295902,0x00000008000018F0,0x00000008000018F0,0x00000008000018F0,41,4848,8,29 05 C8 B1 81 80 02 01 
799,9.030 212 402,"SearchPeriph","Task Ready","Tire, runs after 0.000 us",295902,0x00000008000018F0,0x00000008000018F0,0x00000008000018F0,6,4856,4,06 B0 2D 00 
800,9.030 212 402,"SearchPeriph","Task Stop","",295902,0x00000008000018F0,0x00000008000018F0,0x0000000400000000,5,4860,2,05 00 
801,9.030 212 402,"Tire","Task Run","Runs for 10.101 ms",295902,0x0000000400000000,0x00000008000016B0,0x00000008000016B0,4,4862,4,04 B0 2D 00 
802,9.030 212 402,"Tire","k_sem_take","Returns ESUCCESS",295902,0x00000008000016B0,0x00000008000016B0,0x00000008000016B0,28,4866,5,1C 02 2A 00 00 
803,9.030 242 920,"Tire","Start Marker 0x00000002","Runs for 10.070 ms, pass #1",295903,0x00000008000016B0,0x00000008000016B0,0x00000008000016B0,15,4871,3,0F 02 01 
804,9.030 242 920,"Tire","k_busy_wait","Timeout=10000 us",295903,0x00000008000016B0,0x00000008000016B0,0x00000008000016B0,34,4874,5,22 02 90 4E 00 
805,9.040 313 721,"Tire","k_busy_wait","Returns after 10.070 ms",296233,0x00000008000016B0,0x00000008000016B0,0x00000008000016B0,28,4879,5,1C 01 22 CA 02 
806,9.040 313 721,"Tire","Stop Marker 0x00000002","Ran for 10.070 ms, pass #1",296233,0x00000008000016B0,0x00000008000016B0,0x00000008000016B0,16,4884,3,10 02 00 
807,9.040 313 721,"Tire","k_sleep","msec=4294957838 ms",296233,0x00000008000016B0,0x00000008000016B0,0x00000008000016B0,95,4887,8,5F 05 8E B6 FF FF 0F 00 
808,9.040 313 721,"Tire","Task Stop","",296233,0x00000008000016B0,0x00000008000016B0,0x0000000400000000,5,4895,2,05 00 
809,9.040 313 721,"SearchPeriph","Task Run","Runs for 30.518 us",296233,0x0000000400000000,0x00000008000018F0,0x00000008000018F0,4,4897,4,04 F0 31 00 
810,9.040 344 238,"SearchPeriph","k_sem_give","Returns after 10.131 ms",296234,0x00000008000018F0,0x00000008000018F0,0x00000008000018F0,28,4901,4,1C 01 29 01 
811,9.040 344 238,"SearchPeriph","k_sem_give","sem=0x200058C8",296234,0x00000008000018F0,0x00000008000018F0,0x00000008000018F0,41,4905,8,29 05 C8 B1 81 80 02 00 
812,9.040 344 238,"SearchPeriph","Task Ready","Rain, runs after 0.000 us",296234,0x00000008000018F0,0x00000008000018F0,0x00000008000018F0,6,4913,4,06 F0 2E 00 
813,9.040 344 238,"SearchPeriph","Task Stop","",296234,0x00000008000018F0,0x00000008000018F0,0x0000000400000000,5,4917,2,05 00 
814,9.040 344 238,"Rain","Task Run","Runs for 13.946 ms",296234,0x0000000400000000,0x0000000800001770,0x0000000800001770,4,4919,4,04 F0 2E 00 
815,9.040 344 238,"Rain","k_sem_take","Returns ESUCCESS",296234,0x0000000800001770,0x0000000800001770,0x0000000800001770,28,4923,5,1C 02 2A 00 00 
816,9.040 374 756,"Rain","Start Marker 0x00000003","Runs for 35.400 ms, pass #1",296235,0x0000000800001770,0x0000000800001770,0x0000000800001770,15,4928,3,0F 03 01 
817,9.040 374 756,"Rain","k_busy_wait","Timeout=25000 us",296235,0x0000000800001770,0x0000000800001770,0x0000000800001770,34,4931,6,22 03 A8 C3 01 00 
818,9.054 260 254,"ISR 37","ISR Enter","Runs for 0.000 us",296690,0x0000000800001770,0x0000000100000025,0x0000000100000025,2,4937,4,02 25 C7 03 
819,9.054 260 254,"ISR 37","Task Ready","Engine, runs after 30.518 us",296690,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,4941,4,06 B0 2A 00 
820,9.054 260 254,"ISR 37","ISR Exit","Returns to Rain",296690,0x0000000100000025,0x0000000100000025,0x0000000800001770,3,4945,2,03 00 
821,9.054 290 771,"Rain","Task Stop","",296691,0x0000000800001770,0x0000000800001770,0x0000000400000000,5,4947,2,05 01 
822,9.054 290 771,"Engine","Task Run","Runs for 9.979 ms",296691,0x0000000400000000,0x0000000800001530,0x0000000800001530,4,4949,4,04 B0 2A 00 
823,9.054 290 771,"Engine","k_sleep","Returns 0",296691,0x0000000800001530,0x0000000800001530,0x0000000800001530,28,4953,5,1C 02 5F 00 00 
824,9.054 290 771,"Engine","Start Marker 0x00000000","Runs for 10.162 ms, pass #1",296691,0x0000000800001530,0x0000000800001530,0x0000000800001530,15,4958,3,0F 00 00 
825,9.054 290 771,"Engine","k_busy_wait","Timeout=10000 us",296691,0x0000000800001530,0x0000000800001530,0x0000000800001530,34,4961,5,22 02 90 4E 00 
826,9.064 270 020,"ISR 37","ISR Enter","Runs for 0.000 us",297018,0x0000000800001530,0x0000000100000025,0x0000000100000025,2,4966,4,02 25 C7 02 
827,9.064 270 020,"ISR 37","Task Ready","main, runs after 30.518 us",297018,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,4970,4,06 90 38 00 
828,9.064 270 020,"ISR 37","ISR Exit","Returns to Engine",297018,0x0000000100000025,0x0000000100000025,0x0000000800001530,3,4974,2,03 00 
829,9.064 270 020,"Engine","Task Stop","",297018,0x0000000800001530,0x0000000800001530,0x0000000400000000,5,4976,2,05 00 
830,9.064 300 537,"main","Task Run","Runs for 30.518 us",297019,0x0000000400000000,0x0000000800001C10,0x0000000800001C10,4,4978,4,04 90 38 01 
831,9.064 300 537,"main","k_sleep","Returns 0",297019,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,4982,5,1C 02 5F 00 00 
832,9.064 300 537,"main","k_msgq_put","msgq=0x200059A4, data=0x00008000, Timeout=4294957738 ticks",297019,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,60,4987,11,3C 08 A4 B3 81 80 02 80 80 02 00 
833,9.064 300 537,"main","k_msgq_put","Returns after 0.000 us",297019,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,4998,4,1C 01 3C 00 
834,9.064 331 055,"main","k_sleep","msec=4294957738 ms",297020,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,95,5002,8,5F 05 AA B5 FF FF 0F 01 
835,9.064 331 055,"main","Task Stop","",297020,0x0000000800001C10,0x0000000800001C10,0x0000000400000000,5,5010,2,05 00 
836,9.064 331 055,"Engine","Task Run","Runs for 152.588 us",297020,0x0000000400000000,0x0000000800001530,0x0000000800001530,4,5012,4,04 B0 2A 00 
837,9.064 453 125,"Engine","k_busy_wait","Returns after 10.162 ms",297024,0x0000000800001530,0x0000000800001530,0x0000000800001530,28,5016,4,1C 01 22 04 
838,9.064 453 125,"Engine","Stop Marker 0x00000000","Ran for 10.162 ms, pass #1",297024,0x0000000800001530,0x0000000800001530,0x0000000800001530,16,5020,3,10 00 00 
839,9.064 453 125,"Engine","k_sleep","msec=4294957938 ms",297024,0x0000000800001530,0x0000000800001530,0x0000000800001530,95,5023,8,5F 05 F2 B6 FF FF 0F 00 
840,9.064 483 643,"Engine","Task Stop","",297025,0x0000000800001530,0x0000000800001530,0x0000000400000000,5,5031,2,05 01 
841,9.064 483 643,"Rain","Task Run","Runs for 11.291 ms",297025,0x0000000400000000,0x0000000800001770,0x0000000800001770,4,5033,4,04 F0 2E 00 
842,9.075 775 146,"Rain","k_busy_wait","Returns after 35.400 ms",297395,0x0000000800001770,0x0000000800001770,0x0000000800001770,28,5037,5,1C 01 22 F2 02 
843,9.075 775 146,"Rain","Stop Marker 0x00000003","Ran for 35.400 ms, pass #1",297395,0x0000000800001770,0x0000000800001770,0x0000000800001770,16,5042,3,10 03 00 
844,9.075 775 146,"Rain","k_sleep","msec=4294957788 ms",297395,0x0000000800001770,0x0000000800001770,0x0000000800001770,95,5045,8,5F 05 DC B5 FF FF 0F 00 
845,9.075 775 146,"Rain","Task Stop","",297395,0x0000000800001770,0x0000000800001770,0x0000000400000000,5,5053,2,05 00 
846,9.075 805 664,"SearchPeriph","Task Run","Runs for 28.503 ms",297396,0x0000000400000000,0x00000008000018F0,0x00000008000018F0,4,5055,4,04 F0 31 01 
847,9.075 805 664,"SearchPeriph","k_sem_give","Returns after 0.000 us",297396,0x00000008000018F0,0x00000008000018F0,0x00000008000018F0,28,5059,4,1C 01 29 00 
848,9.075 805 664,"SearchPeriph","k_sem_give","sem=0x200058C8",297396,0x00000008000018F0,0x00000008000018F0,0x00000008000018F0,41,5063,8,29 05 C8 B1 81 80 02 00 
849,9.075 805 664,"SearchPeriph","Task Ready","PresenceDet, runs after 150.421 ms",297396,0x00000008000018F0,0x00000008000018F0,0x00000008000018F0,6,5071,4,06 B0 30 00 
850,9.075 805 664,"SearchPeriph","k_sem_give","Returns after 0.000 us",297396,0x00000008000018F0,0x00000008000018F0,0x00000008000018F0,28,5075,4,1C 01 29 00 
851,9.075 805 664,"SearchPeriph","k_sem_give","sem=0x200058C8",297396,0x00000008000018F0,0x00000008000018F0,0x00000008000018F0,41,5079,8,29 05 C8 B1 81 80 02 00 
852,9.075 836 182,"SearchPeriph","k_sem_give","Returns after 30.518 us",297397,0x00000008000018F0,0x00000008000018F0,0x00000008000018F0,28,5087,4,1C 01 29 01 
853,9.075 836 182,"SearchPeriph","k_mutex_unlock","",297397,0x00000008000018F0,0x00000008000018F0,0x00000008000018F0,38,5091,8,26 05 E0 B1 81 80 02 00 
854,9.075 836 182,"SearchPeriph","k_mutex_unlock","Returns ESUCCESS after 0.000 us",297397,0x00000008000018F0,0x00000008000018F0,0x00000008000018F0,28,5099,5,1C 02 26 00 00 
855,9.075 836 182,"SearchPeriph","k_sem_take","sem=0x200058C8, Timeout=FOREVER",297397,0x00000008000018F0,0x00000008000018F0,0x00000008000018F0,42,5104,13,2A 0A C8 B1 81 80 02 FF FF FF FF 0F 00 
856,9.075 836 182,"SearchPeriph","k_sem_take","Returns ESUCCESS after 0.000 us",297397,0x00000008000018F0,0x00000008000018F0,0x00000008000018F0,28,5117,5,1C 02 2A 00 00 
857,9.075 866 699,"SearchPeriph","k_msgq_get","msgq=0x200059A4, data=0x00004000, Timeout=50000 ticks",297398,0x00000008000018F0,0x00000008000018F0,0x00000008000018F0,61,5122,11,3D 08 A4 B3 81 80 02 80 80 01 01 
858,9.075 866 699,"SearchPeriph","k_msgq_get","Returns after 0.000 us",297398,0x00000008000018F0,0x00000008000018F0,0x00000008000018F0,28,5133,4,1C 01 3D 00 
859,9.075 866 699,"SearchPeriph","Start Marker 0x00000005","Runs for 75.653 ms, pass #1",297398,0x00000008000018F0,0x00000008000018F0,0x00000008000018F0,15,5137,3,0F 05 00 
860,9.075 866 699,"SearchPeriph","k_busy_wait","Timeout=50000 us",297398,0x00000008000018F0,0x00000008000018F0,0x00000008000018F0,34,5140,6,22 03 D0 86 03 00 
861,9.104 278 564,"ISR 37","ISR Enter","Runs for 0.000 us",298329,0x00000008000018F0,0x0000000100000025,0x0000000100000025,2,5146,4,02 25 A3 07 
862,9.104 278 564,"ISR 37","Task Ready","Engine, runs after 30.518 us",298329,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,5150,4,06 B0 2A 00 
863,9.104 278 564,"ISR 37","ISR Exit","Returns to SearchPeriph",298329,0x0000000100000025,0x0000000100000025,0x00000008000018F0,3,5154,2,03 00 
864,9.104 309 082,"SearchPeriph","Task Stop","",298330,0x00000008000018F0,0x00000008000018F0,0x0000000400000000,5,5156,2,05 01 
865,9.104 309 082,"Engine","Task Run","Runs for 10.101 ms",298330,0x0000000400000000,0x0000000800001530,0x0000000800001530,4,5158,4,04 B0 2A 00 
866,9.104 309 082,"Engine","k_sleep","Returns 0 after 39.855 ms",298330,0x0000000800001530,0x0000000800001530,0x0000000800001530,28,5162,5,1C 02 5F 00 00 
867,9.104 309 082,"Engine","Start Marker 0x00000000","Runs for 10.070 ms, pass #2",298330,0x0000000800001530,0x0000000800001530,0x0000000800001530,15,5167,3,0F 00 00 
868,9.104 309 082,"Engine","k_busy_wait","Timeout=10000 us",298330,0x0000000800001530,0x0000000800001530,0x0000000800001530,34,5170,5,22 02 90 4E 00 
869,9.114 379 883,"Engine","k_busy_wait","Returns after 10.070 ms",298660,0x0000000800001530,0x0000000800001530,0x0000000800001530,28,5175,5,1C 01 22 CA 02 
870,9.114 379 883,"Engine","Stop Marker 0x00000000","Ran for 10.070 ms, pass #2",298660,0x0000000800001530,0x0000000800001530,0x0000000800001530,16,5180,3,10 00 00 
871,9.114 410 400,"Engine","k_sleep","msec=4294957888 ms",298661,0x0000000800001530,0x0000000800001530,0x0000000800001530,95,5183,8,5F 05 C0 B6 FF FF 0F 01 
872,9.114 410 400,"Engine","Task Stop","",298661,0x0000000800001530,0x0000000800001530,0x0000000400000000,5,5191,2,05 00 
873,9.114 410 400,"SearchPeriph","Task Run","Runs for 14.862 ms",298661,0x0000000400000000,0x00000008000018F0,0x00000008000018F0,4,5193,4,04 F0 31 00 
874,9.129 272 461,"ISR 37","ISR Enter","Runs for 0.000 us",299148,0x00000008000018F0,0x0000000100000025,0x0000000100000025,2,5197,4,02 25 E7 03 
875,9.129 272 461,"ISR 37","Task Ready","Display, runs after 30.518 us",299148,0x0000000100000025,0x0000000100000025,0x0000000100000025,6,5201,4,06 F0 2B 00 
876,9.129 272 461,"ISR 37","ISR Exit","Returns to SearchPeriph",299148,0x0000000100000025,0x0000000100000025,0x00000008000018F0,3,5205,2,03 00 
877,9.129 272 461,"SearchPeriph","Task Stop","",299148,0x00000008000018F0,0x00000008000018F0,0x0000000400000000,5,5207,2,05 00 
878,9.129 302 979,"Display","Task Run","Runs for 15.136 ms",299149,0x0000000400000000,0x00000008000015F0,0x00000008000015F0,4,5209,4,04 F0 2B 01 
879,9.129 302 979,"Display","k_sleep","Returns 0",299149,0x00000008000015F0,0x00000008000015F0,0x00000008000015F0,28,5213,5,1C 02 5F 00 00 
880,9.129 302 979,"Display","Start Marker 0x00000001","Runs for 15.106 ms, pass #2",299149,0x00000008000015F0,0x00000008000015F0,0x00000008000015F0,15,5218,3,0F 01 00 
881,9.129 302 979,"Display","k_busy_wait","Timeout=15000 us",299149,0x00000008000015F0,0x00000008000015F0,0x00000008000015F0,34,5221,5,22 02 98 75 00 
882,9.144 409 180,"Display","k_busy_wait","Returns after 15.106 ms",299644,0x00000008000015F0,0x00000008000015F0,0x00000008000015F0,28,5226,5,1C 01 22 EF 03 
883,9.144 409 180,"Display","Stop Marker 0x00000001","Ran for 15.106 ms, pass #2",299644,0x00000008000015F0,0x00000008000015F0,0x00000008000015F0,16,5231,3,10 01 00 
884,9.144 409 180,"Display","k_sleep","msec=4294957788 ms",299644,0x00000008000015F0,0x00000008000015F0,0x00000008000015F0,95,5234,8,5F 05 DC B5 FF FF 0F 00 
885,9.144 439 697,"Display","Task Stop","",299645,0x00000008000015F0,0x00000008000015F0,0x0000000400000000,5,5242,2,05 01 
886,9.144 439 697,"SearchPeriph","Task Run","Runs for 7.110 ms",299645,0x0000000400000000,0x00000008000018F0,0x00000008000018F0,4,5244,4,04 F0 31 00 
887,9.151 519 775,"SearchPeriph","k_busy_wait","Returns after 75.653 ms",299877,0x00000008000018F0,0x00000008000018F0,0x00000008000018F0,28,5248,5,1C 01 22 E8 01 
888,9.151 519 775,"SearchPeriph","Stop Marker 0x00000005","Ran for 75.653 ms, pass #1",299877,0x00000008000018F0,0x00000008000018F0,0x00000008000018F0,16,5253,3,10 05 00 
889,9.151 550 293,"SearchPeriph","k_msgq_get","msgq=0x200059A4, data=0x00004000, Timeout=TIMEOUT_NO_WAIT",299878,0x00000008000018F0,0x00000008000018F0,0x00000008000018F0,61,5256,11,3D 08 A4 B3 81 80 02 80 80 01 01 
890,9.151 550 293,"SearchPeriph","Task Block","Reason=24",299878,0x00000008000018F0,0x00000008000018F0,0x0000000400000000,7,5267,5,07 F0 31 18 00 
